,_id,Suburb,Site_title,Site_streetaddress,Site_state,Site_postcode,Exposure_date_dtm,Exposure_date,Exposure_time,Notes,Added_date_dtm,Added_date,Added_time,Advice_title,Advice_instruction,Exposure_time_start_24,Exposure_time_end_24,tier,date_delay
158,27,Public Transport,PTV Bus Number 411,Central Square Shopping Centre/Merton Street Altona Meadows to Laverton Station/Railway Ave Laverton,VIC,,2021-05-27,27/05/2021,10:23am - 10:27am,"Case travelled on public transport
",2021-05-31,31/05/2021,10:02:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,10:23:00,10:27:00,1,4.0
159,28,Public Transport,Metro Train,Laverton Station to Footscray Station,VIC,,2021-05-27,27/05/2021,10:30am - 10:45am,Case travelled on public transport,2021-05-31,31/05/2021,10:02:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",10:30:00,10:45:00,2,4.0
160,29,Public Transport,Metro Train,Footscray Station to Sunshine Station,VIC,,2021-05-27,27/05/2021,10:53am - 11:03am,Case travelled on public transport,2021-05-31,31/05/2021,10:02:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",10:53:00,11:03:00,2,4.0
161,30,Public Transport,PTV Bus Number 420,Sunshine Station/Dickson Street to Brimbank Shopping Centre/Station Road Deer Park,VIC,,2021-05-27,27/05/2021,11:50am - 12:14pm,"Case travelled on public transport
",2021-05-31,31/05/2021,10:02:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,11:50:00,12:14:00,1,4.0
162,31,Laverton,Laverton Railway Station,Railway Avenue	,VIC,3028.0,2021-05-27,27/05/2021,10:25am - 10:30am,Case attended venue,2021-05-31,31/05/2021,10:02:00,Tier 3 - Monitor for symptoms,"Anyone who has visited this location during these times should monitor for symptoms - If symptoms develop, immediately get tested and isolate until you receive a negative result.",10:25:00,10:30:00,3,4.0
163,32,Footscray ,Footscray Railway Station	,Hopkins Street & Irving Street	,VIC,3011.0,2021-05-27,27/05/2021,10:45am - 10:53am,Case attended venue,2021-05-31,31/05/2021,10:02:00,Tier 3 - Monitor for symptoms,"Anyone who has visited this location during these times should monitor for symptoms - If symptoms develop, immediately get tested and isolate until you receive a negative result.",10:45:00,10:53:00,3,4.0
164,33,Sunshine,Sunshine Railway Station	,City Place	,VIC,3020.0,2021-05-27,27/05/2021,11:03am - 11:50am,Case attended venue,2021-05-31,31/05/2021,10:02:00,Tier 3 - Monitor for symptoms,"Anyone who has visited this location during these times should monitor for symptoms - If symptoms develop, immediately get tested and isolate until you receive a negative result.",11:03:00,11:50:00,3,4.0
165,46,Brunswick,Barkly Square Shopping Centre,90-106 Sydney Road,VIC,3056.0,2021-05-27,27/05/2021,4:00pm - 5:00pm,Case attended venue,2021-06-04,04/06/2021,11:05:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",16:00:00,17:00:00,2,8.0
166,47,Brunswick,Coles Barkly Square,90-106 Sydney Road,VIC,3056.0,2021-05-27,27/05/2021,4:00pm - 5:00pm,Case attended venue,2021-06-04,04/06/2021,11:05:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",16:00:00,17:00:00,2,8.0
167,48,Brunswick,Gangemi (Fruit and Vegetable Store),"Shop 13, 90-106 Sydney Road",VIC,3056.0,2021-05-27,27/05/2021,4:00pm - 5:00pm,Case attended venue,2021-06-04,04/06/2021,11:05:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",16:00:00,17:00:00,2,8.0
168,108,North Melbourne,KUMON,49/53 Buncle Street,VIC,3051.0,2021-05-27,27/05/2021,5:45pm - 6:15pm,Case attended venue,2021-06-09,09/06/2021,16:51:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",17:45:00,18:15:00,2,13.0
169,134,Thomastown,Bunnings Thomastown,11 Dalton Rd,VIC,3074.0,2021-06-08,08/06/2021,6:00pm - 6:30pm,Case attended venue,2021-06-09,09/06/2021,23:45:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",18:00:00,18:30:00,2,1.0
170,9,Point Cook,Coles Stockland Point Cook Shopping Centre,5 Main Street & Murnong Street,VIC,3030.0,2021-05-26,26/05/2021,3:30pm - 5:30pm,Case attended venue,2021-05-30,30/05/2021,17:16:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,15:30:00,17:30:00,1,4.0
171,10,Point Cook,Sanctuary Lakes Shopping Centre,300 Point Cook Road,VIC,3030.0,2021-05-26,26/05/2021,5:10pm - 6:30pm,Case attended venue,2021-05-30,30/05/2021,17:16:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",17:10:00,18:30:00,2,4.0
172,11,Point Cook,Aldi Sanctuary Lakes Shopping Centre,300 Point Cook Road,VIC,3030.0,2021-05-26,26/05/2021,5:10pm - 6:30pm,Case attended venue,2021-05-30,30/05/2021,17:16:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,17:10:00,18:30:00,1,4.0
173,12,Doreen,Woolworths Laurimar,95 Hazel Glen Drive,VIC,3754.0,2021-05-26,26/05/2021,9:02am - 9:15am,Case attended venue,2021-05-30,30/05/2021,17:16:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",09:02:00,09:15:00,2,4.0
174,13,Footscray,Thai Huy Butcher,"Shop 144, 18 Irving Street

",VIC,3011.0,2021-05-27,27/05/2021,1:40pm - 2:30pm,Case attended venue,2021-05-30,30/05/2021,19:40:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,13:40:00,14:30:00,1,3.0
175,14,Public Transport,PTV Bus Number 412,Paisley Street/Footscray to Millers Road/Geelong Road,VIC,,2021-05-26,27/05/2021,2:30pm - 2:44pm,Case travelled on public transport,2021-05-30,30/05/2021,19:40:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,05:37:00,14:44:00,1,4.0
176,15,Public Transport,PTV Bus Number 412,Central Square Shopping Centre/Merton Stop to Footscray Station,VIC,,2021-05-27,26/05/2021,5:37am - 6:25am,"Case travelled on public transport from Footscray Station to Emu Road/Hampstead Road, Maidstone",2021-05-30,30/05/2021,19:27:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,06:34:00,06:25:00,1,3.0
177,16,Public Transport,PTV Bus Number 406,Emu Road/Smith Street to Footscray Station,VIC,,2021-05-26,26/05/2021,1:27pm - 1:44pm,Case travelled on public transport from Emu Road/Smith Street to Footscray Station,2021-05-30,30/05/2021,19:27:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,13:27:00,13:44:00,1,4.0
178,17,Point Cook,Target - Stockland Point Cook Shopping Centre,Murnong Street,VIC,3030.0,2021-05-26,26/05/2021,3:30pm - 5:30pm,Case attended venue,2021-05-30,30/05/2021,19:40:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,15:30:00,17:30:00,1,4.0
179,18,Footscray,Inday Fillipino Store,121/81 Hopkins St (Footscray Market),VIC,3011.0,2021-05-26,26/05/2021,1:50pm - 2:40pm,Case attended venue,2021-05-30,30/05/2021,20:30:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,13:50:00,14:40:00,1,4.0
180,19,Chadstone,Zimmerman Chadstone,1341 Dandenong Road,VIC,3145.0,2021-05-26,26/05/2021,12:50pm - 1:30pm,Case attended venue,2021-05-30,30/05/2021,21:15:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",12:50:00,13:30:00,2,4.0
181,20,Malvern East (Chadstone),Breadtop Chadstone,"Shop F010, 1341 Dandenong Road",VIC,3145.0,2021-05-26,26/05/2021,1:03pm - 1:37pm,Case attended venue,2021-05-30,30/05/2021,21:15:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",13:03:00,13:37:00,2,4.0
182,21,Public Transport,PTV Bus Number 406,Footscray Station to Emu Road/Hampstead Road (Maidstone),VIC,,2021-05-26,26/05/2021,6:34am - 6:50am,"Case travelled on public transport from Footscray Station to Emu Road/Hampstead Road, Maidstone",2021-05-30,30/05/2021,19:27:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,06:34:00,06:50:00,1,4.0
183,22,Malvern East (Chadstone),QBD Books Chadstone,"Shop B099, 1341 Dandenong Road",VIC,3145.0,2021-05-26,26/05/2021,1:07pm - 1:43pm,Case attended venue,2021-05-30,30/05/2021,22:00:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",13:07:00,13:43:00,2,4.0
184,23,Reservoir,Healthy India ,276 Broadway,VIC,3073.0,2021-05-26,26/05/2021,10:00am - 9:30pm,Case worked at venue,2021-05-30,30/05/2021,22:10:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,10:00:00,21:30:00,1,4.0
185,24,Reservoir,Akkar Pastry,274 Broadway,VIC,3073.0,2021-05-26,26/05/2021,9:50am - 10:25am,Case attended venue,2021-05-30,30/05/2021,20:40:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",09:50:00,10:25:00,2,4.0
186,25,Public Transport,PTV Bus Number 412,Central Square Shopping Centre/Merton Stop to Footscray Station,VIC,,2021-05-26,26/05/2021,5:37am - 6:25am,Case travelled on public transport from Central Square Shopping Centre Merton Stop to Footscray Station,2021-05-31,31/05/2021,09:22:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,05:37:00,06:25:00,1,5.0
187,26,Point Cook,Stockland Point Cook Shopping Centre,5 Main Street & Murnong Street,VIC,3030.0,2021-05-26,26/05/2021,3:30pm - 5:30pm,Case attended venue,2021-05-31,31/05/2021,09:22:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",15:30:00,17:30:00,2,5.0
188,33,Footscray,Footscray Market,18 Irving Street,VIC,3011.0,2021-05-26,26/05/2021,1:50pm - 2:40pm,Case attended venue,2021-05-31,31/05/2021,13:45:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",13:50:00,14:40:00,2,5.0
